track_id,artist_name,track_title,genre
113946,Brett Saxon,From The Living Room,Folk
113949,Brett Saxon,One Thing,Folk
129442,Bridget St John,Fly High,Folk
129444,Bridget St John,Song One,Folk
129439,Bridget St John,The Hole In Your Heart,Folk
142132,Brigid Mae Power,Sometimes,Folk
142133,Brigid Mae Power,Lookin' at You in a Photo,Folk
142129,Brigid Mae Power,It's Clearing Now,Folk
80000,Brock Tyler,City Lights,Folk
80002,Brock Tyler,Morning Flowers,Folk
80001,Brock Tyler,The Stars On Your Way,Folk
80003,Brock Tyler,Mountainside,Folk
80005,Brock Tyler,My Love For You,Folk
80004,Brock Tyler,Frenchman Valley,Folk
68893,Broke For Free,Sidewalk Chalk,Electronic
68895,Broke For Free,Luminous,Electronic
42372,Broke For Free,Only Instrumental,Electronic
76128,Broke For Free,Budding,Pop
42374,Broke For Free,My Luck,Electronic
42376,Broke For Free,My Always Mood,Electronic
42377,Broke For Free,Night Owl,Electronic
42375,Broke For Free,Day Bird,Electronic
76130,Broke For Free,The Gold Lining,Pop
76131,Broke For Free,Things To Come,Pop
68898,Broke For Free,Like Swimming,Electronic
76129,Broke For Free,942 Miles,Pop
68894,Broke For Free,Blown Out,Electronic
68899,Broke For Free,Lonely Organ,Electronic
68896,Broke For Free,Fuck It,Electronic
68892,Broke For Free,One And,Electronic
68897,Broke For Free,Figure It Out ft. Caswell,Electronic
42373,Broke For Free,Mell's Parade,Electronic
68891,Broke For Free,Building The Sun,Electronic
7492,BrokeMC,In the Dark,Hip-Hop
7488,BrokeMC,The Discovery,Hip-Hop
7483,BrokeMC,Doom Days,Hip-Hop
7487,BrokeMC,The Robot's Heel,Hip-Hop
7490,BrokeMC,Follow That,Hip-Hop
7489,BrokeMC,Too Much to deal with,Hip-Hop
7491,BrokeMC,broke Pimpin,Hip-Hop
7481,BrokeMC,Seeing You Out,Hip-Hop
7482,BrokeMC,Seeing Things Intro,Hip-Hop
67358,Brutal Vainqueur,Were You Gone,Pop
83789,Brutal Whiskers,Шизофрения,Rock
83791,Brutal Whiskers,Узник,Rock
83790,Brutal Whiskers,Падший мир,Rock
77564,Bryyn,Abba Ingee,Pop
29045,Buffalo Stance,I Want You,Pop
93983,Bugs and Rats,Hallway,Rock
96560,Bugs and Rats,In the Christmas Time,Rock
93986,Bugs and Rats,Irish Clouds,Rock
93985,Bugs and Rats,Hot Skins,Rock
25796,Buguinha Dub,Liberate,International
25797,Buguinha Dub,Adubando,International
25795,Buguinha Dub,Abre caminhos,International
25802,Buguinha Dub,Satisfacao,International
117945,Buguinha Dub,Como - Amigos Adubados,International
25804,Buguinha Dub,Celebrando a vida,International
45151,Burning Boy,Vychovaj Ma,Electronic
36304,Burning Bright,the cherry tree,Hip-Hop
78156,Burning Bright,Stardust,Hip-Hop
49441,Bush Tetras,You Taste Like The Tropics,Rock
52409,Buskerdroid,I Want You,Electronic
73335,Büromaschinen,Melody Canyon,Electronic
73344,Büromaschinen,Escape,Electronic
73342,Büromaschinen,Sabrina,Electronic
73341,Büromaschinen,Freescape,Electronic
73343,Büromaschinen,Leaving Sector X - Equinox,Electronic
73340,Büromaschinen,Forecast,Electronic
138213,C-Doc,Vintage (OG Mixx) featuring The Honorable Sleaze,Hip-Hop
138216,C-Doc,Vintage (Party Rock Instrumental),Hip-Hop
70657,C-Doc,Due This (Instrumental),Hip-Hop
71691,C-Doc,Milk O' Magnesia,Hip-Hop
71157,C-Doc,Followin' Me,Hip-Hop
71693,C-Doc,Drumm Machine (RhythmBoxx Beats),Hip-Hop
123647,C-Doc,Side B: Hall Of Dope / Chaos On The One (Part 2) / Old Snow,Hip-Hop
73550,C-Doc,"Followin' Me (MondayMorningTape 7"" Edit)",Hip-Hop
136469,C-Doc,Don't (Bonus Non LP Track),Hip-Hop
70655,C-Doc,Far Gone (Featuring DJ Def Chad) (Instrumental),Hip-Hop
138217,C-Doc,SpaceDoubt (Previously Unreleased),Hip-Hop
136465,C-Doc,TheEnsuranceTrap featuring Tab (PMRC Mix),Hip-Hop
71158,C-Doc,(Story) Telling (Featuring Marcus J Gilligan),Hip-Hop
70660,C-Doc,Livin' The Amerikan Dream,Hip-Hop
138218,C-Doc,Freak of Nature (Remixx) featuring Badluck,Hip-Hop
71694,C-Doc,Braggadocio (12 Inches of Instrumental Fury),Hip-Hop
71695,C-Doc,Milk O' Magnesia (Instrumental),Hip-Hop
138215,C-Doc,Freak of Nature (Time Out Dubb),Hip-Hop
138212,C-Doc,Vintage (Tipper Loves Sleaze Extended 12 Inch Mixx) featuring The Honorable Sleaze,Hip-Hop
136468,C-Doc,Underground Press (OG Instrumental),Hip-Hop
70654,C-Doc,Far Gone (Featuring DJ Def Chad) (Vocal),Hip-Hop
73551,C-Doc,"Digg It! (7"" FunkEdit)",Hip-Hop
136467,C-Doc,TheEnsuranceTrap (Tab's Instrumental),Hip-Hop
71692,C-Doc,Dubb Machine,Hip-Hop
136466,C-Doc,Underground Press featuring Timezone LaFontaine (OG Mixx),Hip-Hop
71690,C-Doc,Drumm Machine (12 Inch Mixx) (Featuring DJ Def Chad),Hip-Hop
72131,C-Doc,Rappers (Part 1) (Featuring DJ Def Chad),Hip-Hop
72136,C-Doc,Rappers (Part 7),Hip-Hop
72130,C-Doc,Life Slow Down (Vocal) (Featuring Jamod Allah),Hip-Hop
137900,C-Doc,Far Gone (Acoustic) featuring DJ Def Chad,Hip-Hop
137898,C-Doc,Press Rewind featuring Kyle Jason,Hip-Hop
74954,C-Doc,(Robot) House Music,Hip-Hop
74955,C-Doc,DrummMachine (Prez Ike's Drums of Life Redux) (Featuring DJ Def Chad),Hip-Hop
137896,C-Doc,The Cafe featuring Donnie Ozone,Hip-Hop
137895,C-Doc,The Rebel featuring Cheese N Pot-C,Hip-Hop
72129,C-Doc,"Broken Homes (12"" Edit) (Featuring DJ Def Chad)",Hip-Hop
72134,C-Doc,Broken Homes (Broken Beats),Hip-Hop
72135,C-Doc,Life Slow Down (Instrumental),Hip-Hop
137901,C-Doc,Childhood Memories (DocSonic Mixx) featuring D3Zs,Hip-Hop
137899,C-Doc,Underground Press featuring Timezone LaFontaine,Hip-Hop
134823,C-Doc,Take Your Poison,Hip-Hop
134824,C-Doc,Pusher For Record,Hip-Hop
459,CAVE,Machines and Muscles,Rock
113271,CC Asia Band,Takeru Ishikawa & Anji Bee - Favor Tweet,International
68444,CHLLNGR,Datter (Bam Spacey's Desert Air mix),Electronic
109686,CM & Tha Silent Partner,What's It All For,Hip-Hop
109687,CM & Tha Silent Partner,Propaganda,Hip-Hop
109685,CM & Tha Silent Partner,Hold It Down (Featuring Trus Real),Hip-Hop
109681,CM & Tha Silent Partner,My Place,Hip-Hop
109684,CM & Tha Silent Partner,"Big, Bad, And Heavy (Intro)",Hip-Hop
105451,CM aka Creative,Hard Habit,Hip-Hop
33426,CONCHACCOTA PROGRESO GRAU,CANTOS DE LAS JOVENES,International
107476,CRTVTR,Piano Piano,Rock
42014,Caballo and the Mothafu Kings,Skango - Volfoniq rmx (Canada),International
91443,Cal Folger Day,Easy Sometimes,Folk
135341,Caleb Lemond,Evil Cannot Create,Pop
135336,Caleb Lemond,Slow and Steady,Pop
135340,Caleb Lemond,Kissing Scars,Pop
135342,Caleb Lemond,Outro,Pop
135338,Caleb Lemond,The Coldest Winter,Pop
135337,Caleb Lemond,The Dream and the Dreamer,Pop
135339,Caleb Lemond,I Think From Now On,Pop
33538,Calexico,Roka,Rock
130016,Camden,A Sport & A Pastime,Rock
111911,Camden,"Darling, Applaud",Rock
65037,Candlegravity,A Lifetime of Summers Past,Electronic
65039,Candlegravity,Circuit Doves,Electronic
65040,Candlegravity,Anxiety Ejection,Electronic
65038,Candlegravity,Snow Monkeys,Electronic
21403,Candy Claws,Pony Rides,Pop
75692,Cape Canaveral,Crazy Love,Pop
129807,Captive Portal,Penny17,Hip-Hop
129806,Captive Portal,Oak Bloke,Hip-Hop
129808,Captive Portal,Sitting On A Song,Hip-Hop
68355,Caroline Gorman,Open Up,Pop
68353,Caroline Gorman,Hiding in the Dark,Pop
68354,Caroline Gorman,Goodbye Goodbye,Pop
68356,Caroline Gorman,Still Alive,Pop
148518,Carroll,Side By Side,Pop
148510,Carroll,Talking To My Own Mirage,Pop
148517,Carroll,Shout,Pop
148514,Carroll,Sun 1,Pop
148516,Carroll,Easy Target,Pop
148519,Carroll,Goat,Pop
148513,Carroll,How It Used To Be,Pop
104086,Carsick Cars,The Best VPN So Far,Rock
113262,Cartas a Felice,Volcán,International
108306,Carter Behnke,Frightened Friend,Folk
108304,Carter Behnke,If You Tell Me (Who I Am) Feat. Steffe Welton,Folk
108307,Carter Behnke,Take Me With You,Folk
108299,Carter Behnke,Intro,Folk
108305,Carter Behnke,Time To Go,Folk
108308,Carter Behnke,Outro,Folk
108301,Carter Behnke,My Ship,Folk
108303,Carter Behnke,In Limbo,Folk
108300,Carter Behnke,Broken Words,Folk
108302,Carter Behnke,Lighthouse,Folk
51261,Casa Del Mirto,The End,Pop
123614,Cassette Tape Bandits,Number 1 Good Time Rap Song (A Mixx for '86),Hip-Hop
119993,Cassette Tape Bandits,ET The Extra Testicle,Hip-Hop
119992,Cassette Tape Bandits,Kids Say The Darndest Things,Hip-Hop
119985,Cassette Tape Bandits,Director's Cut,Hip-Hop
119994,Cassette Tape Bandits,Bird Up!,Hip-Hop
119991,Cassette Tape Bandits,You Lost On Price Is Right,Hip-Hop
119988,Cassette Tape Bandits,Spot Rockers,Hip-Hop
136404,Castles in the Sky,Tragic Prayer,Rock
6783,Cath and Phil Tyler,Fisherman's Girl,Folk
6782,Cath and Phil Tyler,Sunshine,Folk
6779,Cath and Phil Tyler,Castle By the Sea,Folk
115271,Catherine Foster Brass Band,Čoček of Vranje,International
115273,Catherine Foster Brass Band,Palma Il,International
115272,Catherine Foster Brass Band,Ilčovice mlada nevesta,International
108298,Celebration,Kilimanjaro,Rock
108297,Celebration,Battles,Rock
108290,Celebration,What's This Magical,Rock
113279,Celestial Aeon Project,Hope for Rebirth,International
60477,Centz,Keg Baseball,Hip-Hop
138355,Cervo,seconda,Rock
20432,Ceu,Bubuia,International
137935,Chafouin,Epic n' roll,Rock
13220,Chapi Chapo &amp; Les Petites Musiques de Pluie,Horse On A Rock,Pop
29180,Charlene Darling,mamido,Pop
534,Charles Manson,I Can See You,Folk
540,Charles Manson,The Black Pirate,Folk
546,Charles Manson,If You Have No One,Folk
143296,Chase Alan Willis,Cartoon Faced,Instrumental
143303,Chase Alan Willis,Time Displacement Theory,Instrumental
143307,Chase Alan Willis,Glen the Snail,Instrumental
143308,Chase Alan Willis,Escape from Carpinteria Island,Instrumental
143306,Chase Alan Willis,Take Your Pills,Instrumental
143309,Chase Alan Willis,It Watches me Sleep,Instrumental
143304,Chase Alan Willis,Niveau Supérieur,Instrumental
143295,Chase Alan Willis,Rock Salad,Instrumental
143300,Chase Alan Willis,Cotton Candy Monster,Instrumental
143299,Chase Alan Willis,Hardwired,Instrumental
143305,Chase Alan Willis,Juxtapozer,Instrumental
98025,Chat Logs,Hangman's Noose,Rock
111982,Chat Logs,Eat Your Heart Out,Rock
131536,Cheap Talk,Professional Sport,Rock
118569,Cheese N Pot-C,Hey You Guys,Hip-Hop
131422,Cheese N Pot-C,The Raps Well (dustmotes Instrumental),Hip-Hop
131426,Cheese N Pot-C,The Raps Well (Clean Album Version),Hip-Hop
131425,Cheese N Pot-C,The Raps Well (Album Version Acapella),Hip-Hop
145744,Cheese N Pot-C,Jazzy Hip-Hop (Featuring Long John),Hip-Hop
130168,Cheese N Pot-C,Funky Motion (Stripped To Da Cuts Crazy Wack Funkee Mix Instrumental),Hip-Hop
145742,Cheese N Pot-C,Ten Kai Master Funk Flames,Hip-Hop
145746,Cheese N Pot-C,Tabiji Shiyo,Hip-Hop
130650,Cheese N Pot-C,Funky Motion,Hip-Hop
119979,Cheese N Pot-C,Hey You Guys (Acapella),Hip-Hop
108745,Cheese N Pot-C,Sad Ass Song,Hip-Hop
108774,Cheese N Pot-C,Bloc Party (Instrumental),Hip-Hop
145745,Cheese N Pot-C,Roll Playing Game,Hip-Hop
145743,Cheese N Pot-C,Snow Crystal Whispering Pines (Featuring HighSnow),Hip-Hop
145741,Cheese N Pot-C,Home Base (Featuring Long John),Hip-Hop
130170,Cheese N Pot-C,Funky Motion (Clean Version),Hip-Hop
120189,Chenard Walcker,Rock'n Roll Boy,Pop
75435,Cherly KaCherly,Time is running out. I'm sure.,Instrumental
75430,Cherly KaCherly,Wake up & wash your face in tap air,Instrumental
75440,Cherly KaCherly,The drop is hitting the ledge. All that's visible is the city falling apart. She's no where around,Instrumental
75441,Cherly KaCherly,When I find her we have to swim through the city. The city is dust. We see the world outside the bubble,Instrumental
75443,Cherly KaCherly,"The pond was too far, but we have the small buthtub just for the both of us",Instrumental
75436,Cherly KaCherly,I can see her. She's at work not even noticing I'm watching,Instrumental
75432,Cherly KaCherly,She's leaving for work in the underwater tram. I think I'll take a minute to think about it,Instrumental
75429,Cherly KaCherly,Underwater sleep while trying not to breath,Instrumental
75439,Cherly KaCherly,She's leaving home. Not the best timing,Instrumental
75434,Cherly KaCherly,Using air bubbles as lenses I see the outside. I suspect the world is not what it seems,Instrumental
75437,Cherly KaCherly,I have a proof. The world is a drop of water falling slowly to it's end,Instrumental
75433,Cherly KaCherly,Starting my work with the daily rebuilding of the telescope,Instrumental
75438,Cherly KaCherly,"She says:""Now that you think the world is ending you seem much happier"". This time I'm fighting back",Instrumental
75442,Cherly KaCherly,Outside the water drop there's more rain drops. We jump from one to the other on our way to the pond,Instrumental
75431,Cherly KaCherly,Passive aggressive ia all we have. You Can't shout underwater,Instrumental
43869,Chicken Jones,as jimmy used to say,Hip-Hop
43856,Chicken Jones,raiz latina,Hip-Hop
43867,Chicken Jones,one last try,Hip-Hop
33069,Chico Trujillo,Sombrero - Calentones,International
33067,Chico Trujillo,Gran Pecador,International
33071,Chico Trujillo,La Gata Bajo La Lluvia,International
33072,Chico Trujillo,Lanzaplatos,International
33070,Chico Trujillo,Villera Mistica,International
33068,Chico Trujillo,Loca,International
41983,Childs,...,Instrumental
131938,Choban Elektrik,Revisk Oro,International
131941,Choban Elektrik,Unknown Cocek Tune,International
131940,Choban Elektrik,Illede Roman Olsun,International
131942,Choban Elektrik,Ibrahim,International
131939,Choban Elektrik,Rreth e qark beratit,International
23353,Choc,Eigenvalue Subspace Decomposition,Electronic
113933,Chris Herb,The Self-Induced Lap Dance,Pop
113934,Chris Herb,Skyvory,Pop
113932,Chris Herb,Unsunny Sundays,Pop
113935,Chris Herb,Kindsein (Reprise),Pop
31043,Christian Bjoerklund,The Professor's Lab,Electronic
31040,Christian Bjoerklund,Hallon,Electronic
31041,Christian Bjoerklund,5,Electronic
31042,Christian Bjoerklund,FB-01_#2,Electronic
31044,Christian Bjoerklund,In The Belly Of Gorgul,Electronic
138018,Christian Flanders,No Ones Trophy,Instrumental
138019,Christian Flanders,Asleep,Instrumental
138026,Christian Flanders,Black Hole (Remix),Instrumental
138025,Christian Flanders,Escape,Instrumental
138024,Christian Flanders,Her Tragedy,Instrumental
138020,Christian Flanders,Dream Prelude,Instrumental
138021,Christian Flanders,Evelyn's Dream,Instrumental
138023,Christian Flanders,Silas,Instrumental
138022,Christian Flanders,Bruises,Instrumental
12188,Christine,Gimme,Pop
32760,Christophe Marc,Bury The Doubt,Pop
16163,Christopher Joel,11:11,Pop
113336,Chtin Mara,Sloth Step,Electronic
113335,Chtin Mara,Like a Fish,Electronic
113334,Chtin Mara,Tick Blood,Electronic
11299,Chuck D,No Meaning No (feat. Fine Arts Militia),Hip-Hop
85436,Chuck Johnson,Albion Source,Folk
85438,Chuck Johnson,Crows In The Basillica,Folk
37423,Church Of When The Shit Hits The Fan,Crimson Snow,Hip-Hop
37417,Church Of When The Shit Hits The Fan,Locust Ritual,Hip-Hop
37416,Church Of When The Shit Hits The Fan,Octo Gate,Hip-Hop
89192,Chuzausen,Raro Bueno,Hip-Hop
89179,Chuzausen,Epic Fail,Hip-Hop
89178,Chuzausen,The Walker,Hip-Hop
89196,Chuzausen,Dramatronico,Hip-Hop
89195,Chuzausen,Golden Tales,Hip-Hop
76363,Circus Marcus,Valse du tout au fond,Instrumental
84736,Circus Marcus,Pompas de Jabón,Instrumental
59581,Circus Marcus,Búsqueda exploratoria #005 - Tu pars.mp3,International
3492,Citay,On The Wings,Rock
60474,Citizen Crane,Nick The Stick,Hip-Hop
116236,Citofono,Deep Window,Electronic
148532,Cityzens Were Here,Intro,Folk
148535,Cityzens Were Here,Boombap,Folk
14391,Clan Destined,Freeze,Hip-Hop
124461,Clean,Inheritance From The Classical World,Rock
124460,Clean,Devil's Own Strumpet,Rock
47628,Clever Elsa,A Promise,Folk
105683,Clipping,Intro,Hip-Hop
105685,Clipping,Interview with Marty McSorley,Hip-Hop
574,Clockcleaner,Caliente Queen,Rock
28260,Cloud Nothings,Leave You Forever,Rock
128619,Cloudjumper,Chillout Arena,Instrumental
137152,Cloudjumper,The morning after,Electronic
137151,Cloudjumper,Awakening,Electronic
112314,Cloudkicker,Chameleon,Rock
48369,Cloudkicker,One Enemy Among Twenty-Five Million Friends,Rock
112316,Cloudkicker,Hassan,Rock
48367,Cloudkicker,What It Is Impossible Not to Know and What It Is No Longer Permissible To Believe in the United States,Rock
112317,Cloudkicker,Signal/Noise,Rock
112315,Cloudkicker,Digital Lightning,Rock
48368,Cloudkicker,A Hymn to the Projectile,Rock
112318,Cloudkicker,Sky Guide,Rock
132965,Cockmasta Flex,Gayngsta Faggot Bruthafuckaz (remastered),Hip-Hop
132962,Cockmasta Flex,Maricones Calientes (remastered),Hip-Hop
132963,Cockmasta Flex,Cock (remastered),Hip-Hop
132964,Cockmasta Flex,Deeper (remastered),Hip-Hop
132961,Cockmasta Flex,Gay & Real (remastered),Hip-Hop
132954,Cockmasta Flex,Sodomy Dungeon (remastered),Hip-Hop
149100,Coco Morier,Ambulance,Pop
149101,Coco Morier,Am I Normal,Pop
149103,Coco Morier,Explosions,Pop
149102,Coco Morier,Dreamer,Pop
149099,Coco Morier,Take Me To Detroit,Pop
120109,Coconut Monkeyrocket,Accidental Beatnik,Pop
29719,Codex Machine,Man vs. Monkey,Hip-Hop
29720,Codex Machine,S.P.Y.,Hip-Hop
29718,Codex Machine,Controlled Relaxation,Hip-Hop
29721,Codex Machine,You Can Never Escape The Underground,Hip-Hop
12173,Coehn und Foehrb,Mit der Schaufel aufs Ei,Hip-Hop
121314,Coin Locker Kid,anxiety,Hip-Hop
121319,Coin Locker Kid,the monorail,Hip-Hop
121315,Coin Locker Kid,sollerod fascists,Hip-Hop
121321,Coin Locker Kid,annabelle,Hip-Hop
121316,Coin Locker Kid,prometheus,Hip-Hop
121317,Coin Locker Kid,return to malice,Hip-Hop
121322,Coin Locker Kid,crumbs,Hip-Hop
121318,Coin Locker Kid,something brewing,Hip-Hop
121323,Coin Locker Kid,idiotik,Hip-Hop
121320,Coin Locker Kid,goldheart,Hip-Hop
121313,Coin Locker Kid,zentropa,Hip-Hop
121312,Coin Locker Kid,cloud cover,Hip-Hop
13928,Colby Maddox,Shady Groove,Folk
94036,Coldnoise,Tale For Mind,Instrumental
94034,Coldnoise,Corruptionfields,Instrumental
94038,Coldnoise,Poems,Instrumental
94033,Coldnoise,Life Of Butterflies,Instrumental
94035,Coldnoise,Glassheart,Instrumental
94039,Coldnoise,Your Wonderland,Instrumental
94037,Coldnoise,Memories,Instrumental
14663,Coleco Music,Coleco Says: How Are You?,Pop
75883,Colin L. Orchestra,Doom,Folk
127358,Colin Ska Johnson,Push Button Generation,International
127360,Colin Ska Johnson,My Soul,International
127359,Colin Ska Johnson,Come When You Can,International
26025,Comfort Fit,Swabian Sound System,Hip-Hop
26021,Comfort Fit,Hairy Crushed Nuts,Hip-Hop
26007,Comfort Fit,Can I Help U?,Hip-Hop
26011,Comfort Fit,Take a Look,Hip-Hop
26012,Comfort Fit,True Form,Hip-Hop
26014,Comfort Fit,Whenever You Wanna Call Me,Hip-Hop
22295,Comfort Fit,Sorry,Hip-Hop
16162,Comfort Fit,Rock da Dam (Featuring Portformat),Hip-Hop
26022,Comfort Fit,The Hunt,Hip-Hop
26013,Comfort Fit,Thursday is Thursdy,Hip-Hop
26010,Comfort Fit,Freeze The Cut,Hip-Hop
26008,Comfort Fit,Planetary Picknick,Hip-Hop
26020,Comfort Fit,Emotional Draft,Hip-Hop
26016,Comfort Fit,She Knows Me Now (re-edit),Hip-Hop
26026,Comfort Fit,Miles of Smiles,Hip-Hop
26017,Comfort Fit,Remember Something I Forgot,Hip-Hop
145199,Conduit,Opening the Mouth/ Salt,Rock
18034,Conjunto Guantanamo,Title Unknown,International
18032,Conjunto Guantanamo,Title Unknown,International
18031,Conjunto Guantanamo,Title Unknown,International
18033,Conjunto Guantanamo,Title Unknown,International
117887,Connections,Month 2 Month/Love St.,Rock
117885,Connections,Cul de Sac/Tough City,Rock
117886,Connections,You Won't Forget It/Low Low Low,Rock
117884,Connections,Green Skull,Rock
117883,Connections,Cruise Control,Rock
126790,Connie Acher & Blind Drunk John,Golden Success,Folk
126789,Connie Acher & Blind Drunk John,Art School Lover,Folk
126786,Connie Acher & Blind Drunk John,Leaping Frogs,Folk
126781,Connie Acher & Jelly,Pop Boy,Folk
126778,Connie Acher & Jelly,I Miss You Already,Folk
126782,Connie Acher & Jelly,Happy Harlem (explicit),Folk
42040,Coolzey,Enjoy Your Holiday,Hip-Hop
27953,Cooper-Moore,(a) The Forest,International
141173,Corazones service,Seis,Rock
11675,Cordero,La Sombra,International
11673,Cordero,El Arco Iris,International
11683,Cordero,Matadora,International
11674,Cordero,(chat w/ Rob Weisberg),International
11672,Cordero,(intro),International
11681,Cordero,Heart In Me,International
11677,Cordero,Quique,International
11671,Cordero,Abre La Ventana,International
11679,Cordero,Ruleta Rusa,International
11682,Cordero,(chat w/ Rob Weisberg),International
11262,Cornelius,Wataridori 2,Electronic
56696,Corty,New World Order - Vol 2 (vocals: Revolushan),International
56687,Corty,New World Order Dub Transition - Part II,International
56694,Corty,Well DuB,International
56689,Corty,Rubadub AntheM (vocals: Revolushan),International
56692,Corty,Shuffle Dubby (vocals: Solo Banton),International
56686,Corty,New World Order - Part I (vocals: Revolushan),International
56691,Corty,What Kind of Music (vocals: Solo Banton/Leah Rosier),International
56695,Corty,Dark Sound,International
56693,Corty,Bongo Chilli Dubby (vocals: Bongo Chilli),International
56688,Corty,New World Order - Part III (vocals: Revolushan),International
56690,Corty,Trod Along (vocals: Preecha Kungo),International
120300,Cory Gray,Call In Sick,Instrumental
120317,Cory Gray,Mountains,Instrumental
120312,Cory Gray,House Arrest,Instrumental
120306,Cory Gray,Down To The Street,Instrumental
120323,Cory Gray,Someone Kill Jt,Instrumental
120328,Cory Gray,Walls Of The World,Instrumental
120297,Cory Gray,Anthills,Instrumental
120330,Cory Gray,Wind Tunnel,Instrumental
120324,Cory Gray,Spit Off The Bridge,Instrumental
120310,Cory Gray,Gold Sunset,Instrumental
120316,Cory Gray,Mountains 2,Instrumental
120305,Cory Gray,Doctor 2,Instrumental
120318,Cory Gray,Nothing More Than Something,Instrumental
120326,Cory Gray,The Sink,Instrumental
120298,Cory Gray,Attic,Instrumental
120314,Cory Gray,Killingsworth Drop,Instrumental
120304,Cory Gray,Doctor 1,Instrumental
120296,Cory Gray,All My Light,Instrumental
120313,Cory Gray,Interstate Prelude,Instrumental
120329,Cory Gray,When The New Line Finds You,Instrumental
120308,Cory Gray,Dudes On A Roof,Instrumental
120327,Cory Gray,Walls Of A Cave,Instrumental
120319,Cory Gray,One Shot Charlie,Instrumental
120309,Cory Gray,Follow The Trail,Instrumental
120322,Cory Gray,Rosie,Instrumental
120307,Cory Gray,Driveway Chunk,Instrumental
120320,Cory Gray,Plans For The Day,Instrumental
120321,Cory Gray,Quoting Dead Comedians,Instrumental
120315,Cory Gray,Life Size Head,Instrumental
120331,Cory Gray,Wrecking Ball,Instrumental
120299,Cory Gray,Build A View,Instrumental
120333,Cory Gray,Clear Your Head,Instrumental
120302,Cory Gray,Coast To Coast,Instrumental
120325,Cory Gray,Tell The Future,Instrumental
120332,Cory Gray,WTS,Instrumental
120303,Cory Gray,Concrete Clock,Instrumental
127036,Cousin Silas / Black Hill,Cousin Silas - View from a stationary train,Instrumental
127037,Cousin Silas / Black Hill,Bonus track: Cousin Silas & Black Hill - Sand of the South,Instrumental
17884,Covox,End to Joy,Electronic
52121,Cracked Latin,Interview Segment 1,International
52124,Cracked Latin,Interview Segment 2,International
52122,Cracked Latin,A Little Bit Of Loving,International
52127,Cracked Latin,La Puerta Azul,International
52128,Cracked Latin,Aceite,International
52118,Cracked Latin,My Miami,International
52125,Cracked Latin,Ringtone,International
52129,Cracked Latin,Interview Segment 4,International
52126,Cracked Latin,Interview Segment 3,International
52123,Cracked Latin,Caracas Shakedown,International
52119,Cracked Latin,The Magic Words,International
52120,Cracked Latin,Love Is Agony,International
132566,Craig Mileski,Electronic Composition Two B Craig Mikeski,Instrumental
32433,Crazy Games,Wake Up,Electronic
147780,Creo,Dimension,Electronic
130693,Cryosyncopy,Everlasting Rot,Rock
130691,Cryosyncopy,Dark Path,Rock
130692,Cryosyncopy,Lamia 2,Rock
130689,Cryosyncopy,Flaying with Fire,Rock
3538,Cryptacize,Say You Will,Pop
3537,Cryptacize,We'll Never Dream Again,Pop
3532,Cryptacize,Heaven Is Human,Pop
3533,Cryptacize,New Spell,Pop
3534,Cryptacize,Cosmic Sing-a-long,Pop
3535,Cryptacize,No Coins,Pop
116345,Csum,Should've Been a Hidden Track,Electronic
116344,Csum,Bitstrain,Electronic
24367,Cuban Cowboys,The Devil's Dance,International
24363,Cuban Cowboys,Intro,International
24366,Cuban Cowboys,El Danzon de Noventa Millas,International
24368,Cuban Cowboys,El Capitan,International
24364,Cuban Cowboys,Liberace Afternoon,International
24365,Cuban Cowboys,Shipwrecked Sailors,International
24362,Cuban Cowboys,Outro,International
24370,Cuban Cowboys,Sr. Balaban,International
24369,Cuban Cowboys,Nobody Told Me,International
24371,Cuban Cowboys,Mauricio,International
63789,Cullah,Never Stop,Hip-Hop
30056,Cullah,Gypsy,Hip-Hop
30058,Cullah,JazzBass,Hip-Hop
63770,Cullah,Western Firefight 2,Hip-Hop
30041,Cullah,Rocket Into The Future,Hip-Hop
63733,Cullah,Abraham Lincoln and Albert Einstein,Hip-Hop
63757,Cullah,Sweet as Pie,Hip-Hop
63747,Cullah,8bit Five (ft. J6),Hip-Hop
63755,Cullah,A Dangerous Game,Hip-Hop
30059,Cullah,MC Cullah's Guitar,Hip-Hop
30050,Cullah,Accordion,Hip-Hop
30043,Cullah,Soul Hip Hop,Hip-Hop
61884,Cullah,Old Western Firefight,Hip-Hop
83719,Cullah,Running Woman,Hip-Hop
83715,Cullah,J6 On The Rising Sun,Hip-Hop
83717,Cullah,Ninety Six,Hip-Hop
83718,Cullah,Behemothian Rhapsody,Hip-Hop
91093,Cuntz,Birthday Song,Rock
91092,Cuntz,Meth,Rock
8261,Curtis Eller,Black Diamond,Folk
8256,Curtis Eller,Sugar In My Coffin,Folk
8259,Curtis Eller,Always Sugar for the Horses,Folk
97037,CuzOH! Black Feat. Wordsmith,Stronger Living Feat Wordsmith,Hip-Hop
26034,Cvees,Dro Please,Hip-Hop
26036,Cvees,Spread Love to Ya,Hip-Hop
26035,Cvees,For You,Hip-Hop
136322,D SMILEZ,The Wonders of Summer,Electronic
136321,D SMILEZ,Future World,Electronic
136320,D SMILEZ,Beach House Gateway,Electronic
136323,D SMILEZ,We Did It! (Fulfillment Tune),Electronic
136324,D SMILEZ,A New Step To Life,Electronic
136424,D SMILEZ,Happy Dream's,Electronic
110735,D3Zs,Bloc Party 2 (Instrumental),Hip-Hop
