track_id	genre_top	genres	genres_all	path_relative	genre_id	split
75747	Hip-Hop	[21, 539]	[539, 21]	/075747.mp3	2	val
75375	Hip-Hop	[21]	[21]	/075375.mp3	2	train
75441	Instrumental	[18, 107]	[107, 18, 1235]	/075441.mp3	3	val
75783	Rock	[12]	[12]	/075783.mp3	6	train
75937	Hip-Hop	[21, 811]	[811, 21]	/075937.mp3	2	val
75221	Rock	[31, 45]	[12, 45, 31]	/075221.mp3	6	train
75751	Hip-Hop	[21, 539]	[539, 21]	/075751.mp3	2	train
75419	Hip-Hop	[539]	[539, 21]	/075419.mp3	2	val
75440	Instrumental	[18, 107]	[107, 18, 1235]	/075440.mp3	3	test
75304	Folk	[94]	[17, 94]	/075304.mp3	1	train
75374	Hip-Hop	[21]	[21]	/075374.mp3	2	val
75935	Hip-Hop	[21, 811]	[811, 21]	/075935.mp3	2	train
75925	Hip-Hop	[21, 811]	[811, 21]	/075925.mp3	2	train
75929	Hip-Hop	[21, 811]	[811, 21]	/075929.mp3	2	train
75395	Hip-Hop	[21, 539]	[539, 21]	/075395.mp3	2	train
75883	Folk	[103]	[17, 103]	/075883.mp3	1	test
75428	Hip-Hop	[539]	[539, 21]	/075428.mp3	2	train
75752	Hip-Hop	[21, 539]	[539, 21]	/075752.mp3	2	train
75393	Hip-Hop	[21, 539]	[539, 21]	/075393.mp3	2	train
75371	Hip-Hop	[21]	[21]	/075371.mp3	2	train
75933	Hip-Hop	[21, 811]	[811, 21]	/075933.mp3	2	train
75844	Folk	[94, 103]	[17, 94, 103]	/075844.mp3	1	test
75403	Hip-Hop	[21, 539]	[539, 21]	/075403.mp3	2	val
75314	Pop	[76]	[10, 76]	/075314.mp3	5	val
75399	Hip-Hop	[21, 539]	[539, 21]	/075399.mp3	2	val
75932	Hip-Hop	[21, 811]	[811, 21]	/075932.mp3	2	train
75748	Hip-Hop	[21, 539]	[539, 21]	/075748.mp3	2	train
75607	Instrumental	[107]	[107, 1235]	/075607.mp3	3	train
75749	Hip-Hop	[21, 539]	[539, 21]	/075749.mp3	2	train
75763	Electronic	[15, 491]	[491, 468, 15]	/075763.mp3	0	train
75381	Hip-Hop	[21]	[21]	/075381.mp3	2	train
75425	Hip-Hop	[539]	[539, 21]	/075425.mp3	2	test
75418	Hip-Hop	[539]	[539, 21]	/075418.mp3	2	train
75433	Instrumental	[18, 107]	[107, 18, 1235]	/075433.mp3	3	test
75310	Pop	[76]	[10, 76]	/075310.mp3	5	train
75377	Hip-Hop	[21]	[21]	/075377.mp3	2	train
75746	Hip-Hop	[21, 539]	[539, 21]	/075746.mp3	2	train
75383	Hip-Hop	[21, 539]	[539, 21]	/075383.mp3	2	train
75420	Hip-Hop	[539]	[539, 21]	/075420.mp3	2	train
75211	Rock	[89, 109]	[89, 12, 109, 25]	/075211.mp3	6	train
75429	Instrumental	[18, 107]	[107, 18, 1235]	/075429.mp3	3	train
75930	Hip-Hop	[21, 811]	[811, 21]	/075930.mp3	2	test
75396	Hip-Hop	[21, 539]	[539, 21]	/075396.mp3	2	train
75398	Hip-Hop	[21, 539]	[539, 21]	/075398.mp3	2	train
75412	Hip-Hop	[539]	[539, 21]	/075412.mp3	2	test
75936	Hip-Hop	[21, 811]	[811, 21]	/075936.mp3	2	test
75928	Hip-Hop	[21, 811]	[811, 21]	/075928.mp3	2	train
75386	Hip-Hop	[21, 539]	[539, 21]	/075386.mp3	2	val
75434	Instrumental	[18, 107]	[107, 18, 1235]	/075434.mp3	3	test
75373	Hip-Hop	[21]	[21]	/075373.mp3	2	val
75380	Hip-Hop	[21]	[21]	/075380.mp3	2	val
75430	Instrumental	[18, 107]	[107, 18, 1235]	/075430.mp3	3	test
29530	Electronic	[240, 297]	[240, 297, 15]	/029530.mp3	0	train
29039	Electronic	[286, 296, 400, 401]	[296, 15, 400, 401, 181, 182, 286]	/029039.mp3	0	train
29243	Pop	[76]	[10, 76]	/029243.mp3	5	train
29044	Electronic	[286, 296, 400, 401]	[296, 15, 400, 401, 181, 182, 286]	/029044.mp3	0	train
29037	Electronic	[286, 296, 400, 401]	[296, 15, 400, 401, 181, 182, 286]	/029037.mp3	0	test
29042	Electronic	[286, 296, 400, 401]	[296, 15, 400, 401, 181, 182, 286]	/029042.mp3	0	val
29602	Hip-Hop	[21]	[21]	/029602.mp3	2	val
29813	Rock	[71, 89]	[89, 25, 12, 71]	/029813.mp3	6	train
29961	Hip-Hop	[21]	[21]	/029961.mp3	2	train
29971	Folk	[103, 180]	[17, 180, 103]	/029971.mp3	1	train
29043	Electronic	[286, 296, 400, 401]	[296, 15, 400, 401, 181, 182, 286]	/029043.mp3	0	train
29719	Hip-Hop	[542]	[21, 542]	/029719.mp3	2	train
29526	Electronic	[240, 297]	[240, 297, 15]	/029526.mp3	0	train
29587	Hip-Hop	[21]	[21]	/029587.mp3	2	train
29718	Hip-Hop	[542]	[21, 542]	/029718.mp3	2	val
29040	Electronic	[286, 296, 400, 401]	[296, 15, 400, 401, 181, 182, 286]	/029040.mp3	0	val
29271	Pop	[10]	[10]	/029271.mp3	5	val
29721	Hip-Hop	[542]	[21, 542]	/029721.mp3	2	train
29128	Pop	[76]	[10, 76]	/029128.mp3	5	val
29045	Pop	[76]	[10, 76]	/029045.mp3	5	val
29807	Rock	[71, 89]	[89, 25, 12, 71]	/029807.mp3	6	train
29816	Electronic	[15]	[15]	/029816.mp3	0	test
29720	Hip-Hop	[542]	[21, 542]	/029720.mp3	2	test
29245	Pop	[76]	[10, 76]	/029245.mp3	5	test
29255	Pop	[76]	[10, 76]	/029255.mp3	5	test
29180	Pop	[76]	[10, 76]	/029180.mp3	5	train
29673	Electronic	[236, 337]	[337, 236, 15]	/029673.mp3	0	test
29480	Folk	[33]	[33, 17]	/029480.mp3	1	val
29528	Electronic	[240, 297]	[240, 297, 15]	/029528.mp3	0	train
29041	Electronic	[286, 296, 400, 401]	[296, 15, 400, 401, 181, 182, 286]	/029041.mp3	0	val
18159	Folk	[33]	[33, 17]	/018159.mp3	1	train
18887	Rock	[36, 53, 58]	[36, 12, 45, 53, 58]	/018887.mp3	6	train
18044	International	[118]	[2, 118]	/018044.mp3	4	train
18350	Folk	[103]	[17, 103]	/018350.mp3	1	val
18607	Rock	[58]	[58, 12]	/018607.mp3	6	train
18039	International	[92]	[2, 92]	/018039.mp3	4	test
18145	Pop	[76]	[10, 76]	/018145.mp3	5	train
18038	International	[92]	[2, 92]	/018038.mp3	4	test
18031	International	[46]	[2, 46]	/018031.mp3	4	train
18611	Rock	[58]	[58, 12]	/018611.mp3	6	train
18197	Rock	[58]	[58, 12]	/018197.mp3	6	val
18043	International	[118]	[2, 118]	/018043.mp3	4	train
18033	International	[46]	[2, 46]	/018033.mp3	4	val
18032	International	[46]	[2, 46]	/018032.mp3	4	test
18144	Pop	[76]	[10, 76]	/018144.mp3	5	train
18037	International	[92]	[2, 92]	/018037.mp3	4	train
18034	International	[46]	[2, 46]	/018034.mp3	4	val
18146	Pop	[76]	[10, 76]	/018146.mp3	5	val
27856	Folk	[17, 33]	[17, 33]	/027856.mp3	1	train
27258	Folk	[17, 33, 180]	[17, 180, 33]	/027258.mp3	1	train
27613	International	[2, 130, 232, 504, 619]	[2, 130, 232, 619, 504]	/027613.mp3	4	val
27667	Electronic	[181, 182, 184]	[184, 181, 182, 15]	/027667.mp3	0	train
27552	Pop	[10]	[10]	/027552.mp3	5	train
27609	International	[2, 130, 232, 504, 619]	[2, 130, 232, 619, 504]	/027609.mp3	4	val
27164	Pop	[76]	[10, 76]	/027164.mp3	5	test
27673	Electronic	[236]	[236, 15]	/027673.mp3	0	train
27198	International	[81]	[81, 2, 92]	/027198.mp3	4	train
27550	Pop	[10]	[10]	/027550.mp3	5	train
27197	International	[81]	[81, 2, 92]	/027197.mp3	4	train
27953	International	[92, 172]	[2, 172, 92]	/027953.mp3	4	val
27195	International	[81]	[81, 2, 92]	/027195.mp3	4	train
27610	International	[2, 130, 232, 504, 619]	[2, 130, 232, 619, 504]	/027610.mp3	4	train
27611	International	[2, 130, 232, 504, 619]	[2, 130, 232, 619, 504]	/027611.mp3	4	test
27612	International	[2, 130, 232, 504, 619]	[2, 130, 232, 619, 504]	/027612.mp3	4	train
27551	Pop	[10]	[10]	/027551.mp3	5	train
27406	Electronic	[181, 182]	[181, 182, 15]	/027406.mp3	0	train
27797	Pop	[76]	[10, 76]	/027797.mp3	5	train
27177	Electronic	[15, 183]	[183, 15]	/027177.mp3	0	val
27987	International	[172]	[2, 172]	/027987.mp3	4	train
27194	International	[81]	[81, 2, 92]	/027194.mp3	4	test
27549	Pop	[10]	[10]	/027549.mp3	5	train
27804	Folk	[103]	[17, 103]	/027804.mp3	1	train
27802	Pop	[76]	[10, 76]	/027802.mp3	5	val
27805	Pop	[10]	[10]	/027805.mp3	5	train
27547	Pop	[10]	[10]	/027547.mp3	5	train
27975	International	[172]	[2, 172]	/027975.mp3	4	train
27978	International	[172]	[2, 172]	/027978.mp3	4	val
27981	International	[172]	[2, 172]	/027981.mp3	4	train
27855	Folk	[17, 33]	[17, 33]	/027855.mp3	1	train
27548	Pop	[10]	[10]	/027548.mp3	5	val
27799	Hip-Hop	[21]	[21]	/027799.mp3	2	val
27798	Electronic	[42, 400]	[400, 42, 182, 15]	/027798.mp3	0	train
11682	International	[46]	[2, 46]	/011682.mp3	4	train
11782	Hip-Hop	[21]	[21]	/011782.mp3	2	train
11785	Hip-Hop	[21]	[21]	/011785.mp3	2	val
11795	Hip-Hop	[21]	[21]	/011795.mp3	2	val
11199	Pop	[10]	[10]	/011199.mp3	5	train
11790	Hip-Hop	[21]	[21]	/011790.mp3	2	train
11919	Hip-Hop	[21]	[21]	/011919.mp3	2	train
11262	Electronic	[15]	[15]	/011262.mp3	0	val
11504	Folk	[17]	[17]	/011504.mp3	1	train
11671	International	[46]	[2, 46]	/011671.mp3	4	train
11306	Rock	[12, 58, 66]	[58, 12, 66]	/011306.mp3	6	train
11922	Hip-Hop	[21]	[21]	/011922.mp3	2	train
11776	Hip-Hop	[21]	[21]	/011776.mp3	2	train
11198	Pop	[10]	[10]	/011198.mp3	5	test
11775	Hip-Hop	[21]	[21]	/011775.mp3	2	train
11766	Hip-Hop	[21]	[21]	/011766.mp3	2	val
11298	Hip-Hop	[21]	[21]	/011298.mp3	2	val
11681	International	[46]	[2, 46]	/011681.mp3	4	test
11674	International	[46]	[2, 46]	/011674.mp3	4	val
11204	Hip-Hop	[21]	[21]	/011204.mp3	2	test
11917	Hip-Hop	[21]	[21]	/011917.mp3	2	val
11773	Hip-Hop	[21]	[21]	/011773.mp3	2	train
11920	Hip-Hop	[21]	[21]	/011920.mp3	2	test
11675	International	[46]	[2, 46]	/011675.mp3	4	train
11772	Hip-Hop	[21]	[21]	/011772.mp3	2	train
11638	Instrumental	[538]	[538, 18, 1235]	/011638.mp3	3	train
11770	Hip-Hop	[21]	[21]	/011770.mp3	2	val
11765	Hip-Hop	[21]	[21]	/011765.mp3	2	val
11780	Hip-Hop	[21]	[21]	/011780.mp3	2	train
11679	International	[46]	[2, 46]	/011679.mp3	4	test
11921	Hip-Hop	[21]	[21]	/011921.mp3	2	test
11787	Hip-Hop	[21]	[21]	/011787.mp3	2	train
11918	Hip-Hop	[21]	[21]	/011918.mp3	2	train
11673	International	[46]	[2, 46]	/011673.mp3	4	train
11784	Hip-Hop	[21]	[21]	/011784.mp3	2	val
11916	Hip-Hop	[21]	[21]	/011916.mp3	2	train
11793	Hip-Hop	[21]	[21]	/011793.mp3	2	train
11937	Pop	[10]	[10]	/011937.mp3	5	train
11861	Hip-Hop	[21, 539]	[539, 21]	/011861.mp3	2	test
11786	Hip-Hop	[21]	[21]	/011786.mp3	2	train
11768	Hip-Hop	[21]	[21]	/011768.mp3	2	train
11206	Electronic	[236]	[236, 15]	/011206.mp3	0	train
11933	Rock	[12]	[12]	/011933.mp3	6	train
11767	Hip-Hop	[21]	[21]	/011767.mp3	2	val
11818	Hip-Hop	[21]	[21]	/011818.mp3	2	train
11264	Rock	[88, 98]	[88, 98, 12]	/011264.mp3	6	train
11268	Rock	[89]	[89, 12, 25]	/011268.mp3	6	train
11788	Hip-Hop	[21]	[21]	/011788.mp3	2	train
11261	Pop	[76]	[10, 76]	/011261.mp3	5	val
11299	Hip-Hop	[21]	[21]	/011299.mp3	2	val
11789	Hip-Hop	[21]	[21]	/011789.mp3	2	train
11791	Hip-Hop	[21]	[21]	/011791.mp3	2	val
11683	International	[46]	[2, 46]	/011683.mp3	4	test
11505	Folk	[17]	[17]	/011505.mp3	1	val
11672	International	[46]	[2, 46]	/011672.mp3	4	train
11862	Hip-Hop	[21, 539]	[539, 21]	/011862.mp3	2	train
11942	Electronic	[337]	[337, 15]	/011942.mp3	0	test
11778	Hip-Hop	[21]	[21]	/011778.mp3	2	test
11868	Hip-Hop	[21, 539]	[539, 21]	/011868.mp3	2	train
11774	Hip-Hop	[21]	[21]	/011774.mp3	2	test
11779	Hip-Hop	[21]	[21]	/011779.mp3	2	val
11803	Hip-Hop	[21]	[21]	/011803.mp3	2	train
11792	Hip-Hop	[21]	[21]	/011792.mp3	2	train
11059	Folk	[17]	[17]	/011059.mp3	1	train
11763	Hip-Hop	[21]	[21]	/011763.mp3	2	train
11200	Pop	[10]	[10]	/011200.mp3	5	test
11794	Hip-Hop	[21]	[21]	/011794.mp3	2	train
11839	Hip-Hop	[21]	[21]	/011839.mp3	2	val
11771	Hip-Hop	[21]	[21]	/011771.mp3	2	train
11677	International	[46]	[2, 46]	/011677.mp3	4	train
11764	Hip-Hop	[21]	[21]	/011764.mp3	2	val
11781	Hip-Hop	[21]	[21]	/011781.mp3	2	val
11777	Hip-Hop	[21]	[21]	/011777.mp3	2	train
11503	Folk	[17]	[17]	/011503.mp3	1	train
11769	Hip-Hop	[21]	[21]	/011769.mp3	2	train
11508	Folk	[17]	[17]	/011508.mp3	1	test
11867	Hip-Hop	[21, 539]	[539, 21]	/011867.mp3	2	train
11783	Hip-Hop	[21]	[21]	/011783.mp3	2	train
81512	Instrumental	[18]	[18, 1235]	/081512.mp3	3	train
81491	Instrumental	[18]	[18, 1235]	/081491.mp3	3	test
81650	Instrumental	[18]	[18, 1235]	/081650.mp3	3	train
81554	Instrumental	[18]	[18, 1235]	/081554.mp3	3	test
81613	Instrumental	[18]	[18, 1235]	/081613.mp3	3	val
81623	Instrumental	[18]	[18, 1235]	/081623.mp3	3	test
81193	Electronic	[468]	[468, 15]	/081193.mp3	0	val
81565	Instrumental	[18]	[18, 1235]	/081565.mp3	3	train
81195	Electronic	[468]	[468, 15]	/081195.mp3	0	val
81586	Instrumental	[18]	[18, 1235]	/081586.mp3	3	train
81543	Instrumental	[18]	[18, 1235]	/081543.mp3	3	train
81938	Folk	[17, 103]	[17, 103]	/081938.mp3	1	test
81600	Instrumental	[18]	[18, 1235]	/081600.mp3	3	train
81523	Instrumental	[18]	[18, 1235]	/081523.mp3	3	test
81085	Folk	[33]	[33, 17]	/081085.mp3	1	train
81082	Folk	[33]	[33, 17]	/081082.mp3	1	train
81999	Instrumental	[18]	[18, 1235]	/081999.mp3	3	train
81612	Instrumental	[18]	[18, 1235]	/081612.mp3	3	test
81946	Folk	[17, 103]	[17, 103]	/081946.mp3	1	val
81457	Instrumental	[18]	[18, 1235]	/081457.mp3	3	val
81083	Folk	[33]	[33, 17]	/081083.mp3	1	train
81782	Instrumental	[18]	[18, 1235]	/081782.mp3	3	train
81037	Folk	[94]	[17, 94]	/081037.mp3	1	train
81802	Instrumental	[18]	[18, 1235]	/081802.mp3	3	train
81436	Instrumental	[18]	[18, 1235]	/081436.mp3	3	train
81792	Instrumental	[18]	[18, 1235]	/081792.mp3	3	train
81945	Folk	[17, 103]	[17, 103]	/081945.mp3	1	test
81555	Instrumental	[18]	[18, 1235]	/081555.mp3	3	train
81033	Folk	[94]	[17, 94]	/081033.mp3	1	train
81084	Folk	[33]	[33, 17]	/081084.mp3	1	train
81814	Instrumental	[18]	[18, 1235]	/081814.mp3	3	train
81485	Instrumental	[18]	[18, 1235]	/081485.mp3	3	train
81576	Instrumental	[18]	[18, 1235]	/081576.mp3	3	train
81988	Instrumental	[18]	[18, 1235]	/081988.mp3	3	train
81194	Electronic	[468]	[468, 15]	/081194.mp3	0	val
81803	Instrumental	[18]	[18, 1235]	/081803.mp3	3	train
81638	Instrumental	[18]	[18, 1235]	/081638.mp3	3	val
81781	Instrumental	[18]	[18, 1235]	/081781.mp3	3	train
81660	Instrumental	[18]	[18, 1235]	/081660.mp3	3	test
81868	Electronic	[15, 183, 236]	[183, 236, 15]	/081868.mp3	0	test
44949	International	[808]	[808, 2, 46]	/044949.mp3	4	train
44777	Folk	[17, 33]	[17, 33]	/044777.mp3	1	test
44821	International	[2, 118, 524]	[2, 524, 118, 130]	/044821.mp3	4	val
44948	International	[808]	[808, 2, 46]	/044948.mp3	4	test
44946	International	[808]	[808, 2, 46]	/044946.mp3	4	test
44918	Rock	[58, 85]	[58, 12, 85]	/044918.mp3	6	val
44236	Hip-Hop	[21]	[21]	/044236.mp3	2	val
44951	International	[808]	[808, 2, 46]	/044951.mp3	4	val
44805	Pop	[10]	[10]	/044805.mp3	5	val
44092	Electronic	[240, 297]	[240, 297, 15]	/044092.mp3	0	test
44947	International	[808]	[808, 2, 46]	/044947.mp3	4	test
44806	Pop	[10]	[10]	/044806.mp3	5	train
44950	International	[808]	[808, 2, 46]	/044950.mp3	4	train
44952	International	[808]	[808, 2, 46]	/044952.mp3	4	val
44917	Rock	[58, 85]	[58, 12, 85]	/044917.mp3	6	val
44809	Pop	[10]	[10]	/044809.mp3	5	train
44822	International	[2, 118, 524]	[2, 524, 118, 130]	/044822.mp3	4	train
44823	International	[2, 118, 524]	[2, 524, 118, 130]	/044823.mp3	4	train
44820	International	[2, 118, 524]	[2, 524, 118, 130]	/044820.mp3	4	train
3908	Folk	[17]	[17]	/003908.mp3	1	train
3532	Pop	[76]	[10, 76]	/003532.mp3	5	val
3761	Rock	[12, 26]	[26, 12]	/003761.mp3	6	train
3913	Folk	[17]	[17]	/003913.mp3	1	test
3492	Rock	[12]	[12]	/003492.mp3	6	val
3895	International	[118]	[2, 118]	/003895.mp3	4	test
3766	Rock	[12, 26]	[26, 12]	/003766.mp3	6	train
3537	Pop	[76]	[10, 76]	/003537.mp3	5	val
3950	Rock	[12, 85]	[12, 85]	/003950.mp3	6	train
3832	Folk	[17]	[17]	/003832.mp3	1	test
3274	Folk	[17]	[17]	/003274.mp3	1	test
3880	Folk	[17]	[17]	/003880.mp3	1	train
3266	Folk	[17]	[17]	/003266.mp3	1	train
3921	Folk	[17]	[17]	/003921.mp3	1	test
3777	International	[46, 117]	[2, 117, 46]	/003777.mp3	4	train
3905	Folk	[17]	[17]	/003905.mp3	1	test
3272	Folk	[17]	[17]	/003272.mp3	1	test
3912	Folk	[17]	[17]	/003912.mp3	1	train
3538	Pop	[76]	[10, 76]	/003538.mp3	5	train
3763	Rock	[12, 26]	[26, 12]	/003763.mp3	6	train
3533	Pop	[76]	[10, 76]	/003533.mp3	5	val
3720	Rock	[53, 58]	[58, 45, 12, 53]	/003720.mp3	6	train
3265	Folk	[17]	[17]	/003265.mp3	1	train
3273	Folk	[17]	[17]	/003273.mp3	1	test
3271	Folk	[17]	[17]	/003271.mp3	1	train
3534	Pop	[76]	[10, 76]	/003534.mp3	5	val
3776	International	[46, 117]	[2, 117, 46]	/003776.mp3	4	train
3708	Folk	[17]	[17]	/003708.mp3	1	train
3904	Folk	[17]	[17]	/003904.mp3	1	train
3707	Folk	[17]	[17]	/003707.mp3	1	test
3263	Folk	[17]	[17]	/003263.mp3	1	train
3762	Rock	[12, 26]	[26, 12]	/003762.mp3	6	train
3911	Folk	[17]	[17]	/003911.mp3	1	train
3906	Folk	[17]	[17]	/003906.mp3	1	train
3833	Rock	[12]	[12]	/003833.mp3	6	train
3725	Rock	[53, 58]	[58, 45, 12, 53]	/003725.mp3	6	val
3765	Rock	[12, 26]	[26, 12]	/003765.mp3	6	train
3775	International	[46, 117]	[2, 117, 46]	/003775.mp3	4	train
3920	Folk	[17]	[17]	/003920.mp3	1	test
3909	Folk	[17]	[17]	/003909.mp3	1	val
3779	International	[46, 117]	[2, 117, 46]	/003779.mp3	4	test
3598	Folk	[17]	[17]	/003598.mp3	1	test
3573	Electronic	[15]	[15]	/003573.mp3	0	train
3721	Rock	[53, 58]	[58, 45, 12, 53]	/003721.mp3	6	train
3778	International	[46, 117]	[2, 117, 46]	/003778.mp3	4	val
3535	Pop	[76]	[10, 76]	/003535.mp3	5	train
3896	International	[118]	[2, 118]	/003896.mp3	4	train
3724	Rock	[53, 58]	[58, 45, 12, 53]	/003724.mp3	6	test
3722	Rock	[53, 58]	[58, 45, 12, 53]	/003722.mp3	6	val
3910	Folk	[17]	[17]	/003910.mp3	1	val
3624	Rock	[12, 89]	[89, 12, 25]	/003624.mp3	6	train
3264	Folk	[17]	[17]	/003264.mp3	1	train
3270	Folk	[17]	[17]	/003270.mp3	1	train
3840	Rock	[12]	[12]	/003840.mp3	6	train
4799	Rock	[12]	[12]	/004799.mp3	6	test
4510	International	[77]	[2, 77]	/004510.mp3	4	val
4780	Rock	[12]	[12]	/004780.mp3	6	train
4093	International	[117, 118, 130]	[2, 117, 118, 130]	/004093.mp3	4	test
4103	International	[117, 118, 130]	[2, 117, 118, 130]	/004103.mp3	4	train
4685	Hip-Hop	[21]	[21]	/004685.mp3	2	train
4688	Hip-Hop	[21]	[21]	/004688.mp3	2	train
4100	International	[117, 118, 130]	[2, 117, 118, 130]	/004100.mp3	4	train
4092	International	[117, 118, 130]	[2, 117, 118, 130]	/004092.mp3	4	test
4094	International	[117, 118, 130]	[2, 117, 118, 130]	/004094.mp3	4	train
4076	International	[46]	[2, 46]	/004076.mp3	4	train
4017	Folk	[17]	[17]	/004017.mp3	1	train
4836	Rock	[12]	[12]	/004836.mp3	6	val
4777	Rock	[12]	[12]	/004777.mp3	6	train
4779	Rock	[12]	[12]	/004779.mp3	6	train
4067	Folk	[33]	[33, 17]	/004067.mp3	1	val
4682	Hip-Hop	[21]	[21]	/004682.mp3	2	train
4099	International	[117, 118, 130]	[2, 117, 118, 130]	/004099.mp3	4	test
4835	Rock	[12]	[12]	/004835.mp3	6	train
4684	Hip-Hop	[21]	[21]	/004684.mp3	2	train
4520	Electronic	[15]	[15]	/004520.mp3	0	train
4098	International	[117, 118, 130]	[2, 117, 118, 130]	/004098.mp3	4	test
4507	International	[77]	[2, 77]	/004507.mp3	4	val
4069	Folk	[33]	[33, 17]	/004069.mp3	1	train
4078	International	[46]	[2, 46]	/004078.mp3	4	test
4522	Electronic	[15]	[15]	/004522.mp3	0	test
4788	Rock	[12]	[12]	/004788.mp3	6	train
4781	Rock	[12]	[12]	/004781.mp3	6	train
4091	International	[117, 118, 130]	[2, 117, 118, 130]	/004091.mp3	4	val
4233	International	[92, 102]	[2, 92, 102]	/004233.mp3	4	test
4778	Rock	[12]	[12]	/004778.mp3	6	test
4232	International	[92, 102]	[2, 92, 102]	/004232.mp3	4	val
4239	International	[92, 102]	[2, 92, 102]	/004239.mp3	4	train
4080	International	[46]	[2, 46]	/004080.mp3	4	test
4079	International	[46]	[2, 46]	/004079.mp3	4	test
4508	International	[77]	[2, 77]	/004508.mp3	4	val
4096	International	[117, 118, 130]	[2, 117, 118, 130]	/004096.mp3	4	train
4095	International	[117, 118, 130]	[2, 117, 118, 130]	/004095.mp3	4	train
4022	Rock	[109]	[25, 12, 109]	/004022.mp3	6	test
4066	Folk	[33]	[33, 17]	/004066.mp3	1	test
4785	Rock	[12]	[12]	/004785.mp3	6	train
4236	International	[92, 102]	[2, 92, 102]	/004236.mp3	4	val
4071	International	[46]	[2, 46]	/004071.mp3	4	train
4511	International	[77]	[2, 77]	/004511.mp3	4	test
4070	International	[46]	[2, 46]	/004070.mp3	4	val
4782	Rock	[12]	[12]	/004782.mp3	6	val
4037	Folk	[103]	[17, 103]	/004037.mp3	1	val
4013	Folk	[17]	[17]	/004013.mp3	1	train
4450	Folk	[17]	[17]	/004450.mp3	1	train
4234	International	[92, 102]	[2, 92, 102]	/004234.mp3	4	val
4849	International	[102]	[2, 102]	/004849.mp3	4	val
4235	International	[92, 102]	[2, 92, 102]	/004235.mp3	4	train
4074	International	[46]	[2, 46]	/004074.mp3	4	train
4097	International	[117, 118, 130]	[2, 117, 118, 130]	/004097.mp3	4	train
4073	International	[46]	[2, 46]	/004073.mp3	4	val
4838	Rock	[12]	[12]	/004838.mp3	6	test
4072	International	[46]	[2, 46]	/004072.mp3	4	test
4787	Rock	[12]	[12]	/004787.mp3	6	train
4101	International	[117, 118, 130]	[2, 117, 118, 130]	/004101.mp3	4	test
4519	Electronic	[15]	[15]	/004519.mp3	0	train
4102	International	[117, 118, 130]	[2, 117, 118, 130]	/004102.mp3	4	val
4846	International	[102]	[2, 102]	/004846.mp3	4	test
4068	Folk	[33]	[33, 17]	/004068.mp3	1	train
4077	International	[46]	[2, 46]	/004077.mp3	4	val
4509	International	[77]	[2, 77]	/004509.mp3	4	test
4848	International	[102]	[2, 102]	/004848.mp3	4	train
4784	Rock	[12]	[12]	/004784.mp3	6	train
4108	Rock	[12]	[12]	/004108.mp3	6	train
4786	Rock	[12]	[12]	/004786.mp3	6	train
4521	Electronic	[15]	[15]	/004521.mp3	0	train
4075	International	[46]	[2, 46]	/004075.mp3	4	train
88899	Rock	[27, 66]	[66, 27, 12]	/088899.mp3	6	val
88869	Folk	[17]	[17]	/088869.mp3	1	val
88854	Folk	[17]	[17]	/088854.mp3	1	test
88871	Folk	[17]	[17]	/088871.mp3	1	train
88877	Folk	[17]	[17]	/088877.mp3	1	train
88959	Rock	[66, 89, 314]	[66, 12, 89, 314, 25]	/088959.mp3	6	val
88900	Rock	[27, 66]	[66, 27, 12]	/088900.mp3	6	test
88875	Folk	[17]	[17]	/088875.mp3	1	test
88878	Folk	[17]	[17]	/088878.mp3	1	train
88428	Pop	[362]	[362, 10]	/088428.mp3	5	val
88848	Folk	[17]	[17]	/088848.mp3	1	test
88846	Folk	[17]	[17]	/088846.mp3	1	val
88863	Folk	[17]	[17]	/088863.mp3	1	val
88867	Folk	[17]	[17]	/088867.mp3	1	train
88892	Folk	[17]	[17]	/088892.mp3	1	test
88874	Folk	[17]	[17]	/088874.mp3	1	train
88429	Pop	[362]	[362, 10]	/088429.mp3	5	val
88870	Folk	[17]	[17]	/088870.mp3	1	train
88876	Folk	[17]	[17]	/088876.mp3	1	train
88960	Rock	[66, 89, 314]	[66, 12, 89, 314, 25]	/088960.mp3	6	train
88860	Folk	[17]	[17]	/088860.mp3	1	train
88861	Folk	[17]	[17]	/088861.mp3	1	train
88872	Folk	[17]	[17]	/088872.mp3	1	train
88879	Folk	[17]	[17]	/088879.mp3	1	test
88858	Folk	[17]	[17]	/088858.mp3	1	train
88868	Folk	[17]	[17]	/088868.mp3	1	train
88864	Folk	[17]	[17]	/088864.mp3	1	train
88873	Folk	[17]	[17]	/088873.mp3	1	train
88856	Folk	[17]	[17]	/088856.mp3	1	val
19187	Rock	[440]	[440, 12]	/019187.mp3	6	train
19759	Pop	[10]	[10]	/019759.mp3	5	test
19416	Pop	[76]	[10, 76]	/019416.mp3	5	test
19891	International	[79]	[2, 79]	/019891.mp3	4	train
19760	Pop	[10]	[10]	/019760.mp3	5	train
19073	Pop	[10]	[10]	/019073.mp3	5	test
19729	Hip-Hop	[21]	[21]	/019729.mp3	2	train
19439	Hip-Hop	[21]	[21]	/019439.mp3	2	val
19889	International	[79]	[2, 79]	/019889.mp3	4	test
19441	Pop	[10, 362]	[10, 362]	/019441.mp3	5	test
19708	Folk	[17]	[17]	/019708.mp3	1	test
